"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"71","Bandai Hobby - Gundam Wing: Endless Waltz - Gundam Heavyarms (EW),Bandai MG","Love this heavy arms!","Johandry","Heavy Arms if my favorite Gundam and I enjoy building this kit. That been said is not perfect the leg pegs don't stay in and can easily pop off. This is a build it pose it and leave it alone kit. I would love for banday to upgrade this kit. Fix the kit's quarks and scale up the size.","Reviewed in the United States on 10 January 2023","4.8 out of 5 stars","Verified Purchase"
"72","Bandai Hobby - Gundam Wing: Endless Waltz - Gundam Heavyarms (EW),Bandai MG","Missiles, Machine Guns, and Gattling! Oh my!","Joey Gunota","I absolutely love this kit.  The design is very appealing, especially if you like something with a lot of missiles.  All the compartments open up as they should to reveal the stored missiles on the shoulders, legs, front and side skirt armor, and the chest opens up to show the machine guns inside.  Typical Master Grade details inside and out with a full inner frame with some decent mechanical detail - especially around the joints.  The hands have swappable fingers allowing you a fist, open hand, gun grip, and beam saber grip for both sides.  The giant gattling gun looks amazing!  the ammunition belt goes together well, although some people have said they had to glue the belt into the gun where it attaches.  I did not have that issue, but it can't hurt anything to do it.  The gattling can be stored on the backpack, the shield can be mounted on the gun or the arm, and Heavy Arms even comes with a combat knife that mounts to the right arm for melee combat.  Additionally, you have the option of building the left arm with a beam saber holder (with beam saber handle, no beam blades included though) instead of the normal arm if you want to pose it fighting your Master Grade Tallgeese kit.  But lets be honest, if you build it that way, you can't mount that awesome gattling gun!","Reviewed in the United States on 3 May 2015","4.0 out of 5 stars","Verified Purchase"
"73","Bandai Hobby - Gundam Wing: Endless Waltz - Gundam Heavyarms (EW),Bandai MG","exactly what a master grade should feel like","doubletapp","much tighter feel than the wing zero or deathscythe master grades. (i.e wing zero wont hold his cannon in certain positions due to weight. and death scythe doesnt have as firm of a stance when off display) all of the master grades should feel like this one once completed, im surprised how well he holds up the minigun with no slump or loose feeling to it, no wobble to jiggle. if u like gundams and haven't gotten heavy arms yet, you need to get him. I mean aside from being nice and tight, and not like too tight either where its a pain in the butt to manipulate poses or battle stance. I feel like with Heavyarms I simple decide what position I want, and put him in it. no parts fall off, no skirts fall off, not the arms or a leg. And if ur reading this review and have previously built a high grade or up, then you kno what I mean. And while at first glance this gundam isn't my favorite. I would pick wing zero or shenlong/nataku over it. This gundam delivers, more than delivers in my opinion, the tight articulation, the copious amounts of missle pods and weaponry is just stupid. BEAUTIFULLY STUPID.  All opened up this thing is a beast in ever sense of the word and you wont regret adding him to the collection.","Reviewed in the United States on 2 March 2015","5.0 out of 5 stars","Verified Purchase"
"74","Bandai Hobby - Gundam Wing: Endless Waltz - Gundam Heavyarms (EW),Bandai MG","same piece broke twice","Impressed","We have bought this gundam twice now. And the same piece XB-1, a part of the shoulder joint, broke both times. We've had no problems with any other gundams. It's a very cool piece. Just be careful.","Reviewed in the United States on 7 July 2023","5.0 out of 5 stars","Verified Purchase"
"75","Bandai Hobby - Gundam Wing: Endless Waltz - Gundam Heavyarms (EW),Bandai MG","Not your daddy’s model kit","Al G","Actually in the case of my son it is his daddy’s model kit. My son is 7 and just really coming into his own with LEGO kits and simple models. I wanted a nice model somewhat similar to the transformers he already plays with. I enjoyed the Gundam Wing series as a kid so I picked up this model to show him just what a model kit could be.Man is this model nice looking. It’s way beyond the of Snap Tight model jets I used to build. Articulation is amazing and the details are spot on. As mentioned by others, the ammo feeder is a pain to keep plugged in and the hand doesn’t hold the gun well at all. Other than that, take your time, carefully read the directions, and you’ll have a nice Gundam in a few hours.","Reviewed in the United States on 23 August 2020","3.0 out of 5 stars","Verified Purchase"
"76","Bandai Hobby - Gundam Wing: Endless Waltz - Gundam Heavyarms (EW),Bandai MG","Your gonna love this build.","Amazon Customer","This was the best starter model I’ve ever bought. I wanted to get my nephew into the hobby, an boy howdy did Heavy Arms do it. I won’t lie he opened the box seen the model an was like no way I can ect, but even with all that doubt the work it would take he finished the model and I’ve bought 3 others from this vendor I recommend you do the same people.","Reviewed in the United States on 22 August 2022","4.0 out of 5 stars","Verified Purchase"
"77","Bandai Hobby - Gundam Wing: Endless Waltz - Gundam Heavyarms (EW),Bandai MG","A Great Kit, with dated decals","Steven James Vandre","I've recently returned to building gunpla within the past year and this kit caught my eye.  With a gloss coat, the gun and missiles look amazing!  The MG mobile suit looks noticably better than the HGAC models, even without the arm mounted vulcan. My only gripe (which is minor) with this kit is that all decals were stickers.  While they are a bit harder to use, rub-ons and waterslide just look so much better.  I am hoping bandai and/or bluefin eventually return to these older kits and update the decals to either one (I would prefer waterslide, because you can use mr mark setter to ""melt"" it to the part). If you like the way it looks in the previews, and don't mind placing sticker decals, this is a must have for gundam wing fans!","Reviewed in the United States on 1 July 2020","5.0 out of 5 stars","Verified Purchase"
"78","Bandai Hobby - Gundam Wing: Endless Waltz - Gundam Heavyarms (EW),Bandai MG","Excelente","Manuel Enrique López Díaz","Tengo la versión RG, pero la versión MG lo supera por mucho, el nivel de detalle es mayor al punto de incluso traer un piloto para darle más realismo, recomendado!","Reviewed in the United States on 21 December 2022","5.0 out of 5 stars","Verified Purchase"
"79","Bandai Hobby - Gundam Wing: Endless Waltz - Gundam Heavyarms (EW),Bandai MG","Worth the effort.","Amazon Customer","Looks Great.  Worth the effort.","Reviewed in the United States on 4 April 2023","5.0 out of 5 stars","Verified Purchase"
"80","Bandai Hobby - Gundam Wing: Endless Waltz - Gundam Heavyarms (EW),Bandai MG","Great but duplicated parts","Eli","Love it! My first Gundam and it's one that speaks ""I Love Firepower!"" No beam piece but your given a handel( so a dead lightsaber basically) but it really challenged my mind and patience wich I needed how ever I discovered by using a small rubber band you can hold the gattler to one arm with no trouble and I was forced to Gorrila glue the tips of the ammo belt so they don't pop off and send ammo every were but it does help being creativeLast thing that was upsetting is that the leg rocket covers ave 3 identical parts instead of two on two so i might need to figure out how to make it look battle damaged but I'll manage deffenetly a goodWay to spend the day or afternoon!!!","Reviewed in the United States on 9 January 2020","5.0 out of 5 stars","Verified Purchase"
"81","Bandai Hobby - Gundam Wing: Endless Waltz - Gundam Heavyarms (EW),Bandai MG","Wonderful Build!","Ron Rose","Very cool kit and definitely one you should spend time on to get all of the details!  This is the 4th EW kit I have built, and has all of the really awesome articulation and details that you might expect.The only reason for 4 stars, is that the gun is very flimsy.  The hand will fall off constantly trying to hold it and keep it upright, so I had to unfortunately glue it.  The ammo chain is also very tedious, as you have to cut out each of those small pieces, and then sand down the nubs.  The chain also must be glued so it stays intact, otherwise one mistake could cause all of the parts to fall off.  if none of this bothers you, then get the kit!  I still would even knowing what I do now!Love it!","Reviewed in the United States on 1 May 2018","4.8 out of 5 stars","Verified Purchase"
"82","Bandai Hobby - Gundam Wing: Endless Waltz - Gundam Heavyarms (EW),Bandai MG","4.5 Stars! Great Master Grade Kit!","Ron Rose","This is a fantastic kit, and I so want to give it 5 stars! BUT... one thing that irks me so much, I think another reviewer commented on it as well... what is up with the left hand not being able to hold the gun tight enough. I know in the directions it shows you using both arms to hold it upright, etc...but I just want to pose it like the regular pics and I am struggling to get it ""quite right looking"". The ammo belt is a bit tight in slack so you have to be careful and getting the arm, hand + thumb to stay in the right position is tedious to say the least.Overall this is a great kit, looks wonderful, the details is very impressive. It's probably the best version in MG of Heavyarms around. Just wish one of the multiple hands they give you to choose from would actually just hold this gun tightly.","Reviewed in the United States on 1 September 2016","4.0 out of 5 stars","Verified Purchase"
